frame,particle,x,y,z,mass
0,52,-2.49784,8.80412,-0.0158825,1.0
0,53,-4.00121,10.0815,-0.0633232,1.0
0,54,2.67103,0.0071258,0.0811825,1.0
0,55,-2.35882,6.71223,0.0525077,1.0
0,56,-4.02504,3.79789,-0.0221108,1.0
0,57,0.988995,4.77972,-0.0147405,1.0
0,58,-2.17193,7.37084,0.05626,1.0
0,59,5.94458,4.14276,-0.0537819,1.0
0,60,-1.88561,6.11753,-0.0930278,1.0
0,61,0.284522,5.94854,0.0129467,1.0
0,62,-8.42469,0.208183,0.0504081,1.0
0,63,-2.5209,5.00994,0.0683399,1.0
0,64,-2.09547,6.51959,0.0764379,1.0
0,65,-2.06346,1.32226,-0.0798787,1.0
0,66,4.29676,-2.84164,0.0382216,1.0
0,67,3.1362,-1.68659,-0.071595,1.0
0,68,2.81825,-2.0846,0.0232752,1.0
0,69,1.42776,-3.62693,0.0863051,1.0
0,70,1.58573,0.73092,0.0998072,1.0
0,71,3.12999,4.0925,0.0974896,1.0
0,72,5.13059,3.98363,0.093794,1.0
0,73,-0.0742441,4.83403,0.0203625,1.0
0,74,-1.58449,5.5962,-0.0377107,1.0
0,75,-1.17312,7.09862,0.0840272,1.0
0,76,2.88092,0.936583,0.0644301,1.0
0,77,-4.5272,0.349753,-0.0704791,1.0
0,78,1.77486,-2.63293,-0.0486804,1.0
0,79,2.15793,2.71198,-0.0323433,1.0
0,80,1.6099,7.64673,-0.014212,1.0
0,81,-0.584766,6.75687,2.46992e-06,1.0
0,82,-1.90149,5.73618,0.0643486,1.0
0,83,-0.0318695,1.68565,-0.0520599,1.0
0,84,4.41435,-2.42712,-0.0822062,1.0
0,85,1.70822,10.4621,-0.0789205,1.0
0,86,-3.77008,2.79664,-0.0431104,1.0
0,87,-1.1718,6.70463,-0.0737606,1.0
0,88,-1.98763,4.56222,-0.063136,1.0
0,89,-5.75098,8.95953,-0.0824197,1.0
0,90,-5.05526,5.80247,-0.0883385,1.0
0,91,2.83581,6.03871,0.0424052,1.0
0,92,-1.74704,2.61917,-0.0373333,1.0
0,93,0.561734,9.0197,-0.0109395,1.0
0,94,3.21081,-0.902589,0.0256669,1.0
0,95,-1.24974,-1.21578,-0.0734209,1.0
0,96,-3.33438,5.47415,0.0363808,1.0
0,97,-5.0012,5.49052,-0.0970445,1.0
0,98,-3.86812,3.37522,-0.0117538,1.0
0,99,-2.62968,9.61125,0.0973445,1.0
0,100,-0.999552,3.64585,0.0342597,1.0
0,101,-1.14099,0.756753,-0.0723203,1.0
0,102,4.74713,4.09195,0.0370328,1.0
0,103,-3.76453,6.62778,0.011124,1.0
0,104,3.32506,9.23291,0.025652,1.0
0,105,0.885268,0.0578326,0.0399542,1.0
0,106,-3.88619,1.87357,-0.0506125,1.0
0,107,-1.4544,6.88703,-0.102987,1.0
0,108,-3.27736,8.00845,0.0785866,1.0
0,109,-4.1088,1.63337,-0.0605766,1.0
0,110,0.735315,0.510151,-0.0540417,1.0
0,111,0.935559,-0.860806,0.0117174,1.0
0,112,-1.49858,4.54327,0.0793109,1.0
0,113,0.0811472,4.10045,0.0278347,1.0
0,114,0.197349,1.4818,-0.0170336,1.0
0,115,-1.48694,4.50377,-0.0564358,1.0
0,116,-3.51012,-5.00897,0.0691769,1.0
0,117,-1.0534,-0.734696,-0.0210262,1.0
0,118,-3.72737,2.7276,0.0373381,1.0
0,119,-1.84094,-1.25047,0.103099,1.0
0,120,-4.56768,-1.95034,0.0446739,1.0
0,121,2.82184,3.5995,0.0829381,1.0
0,122,1.12194,1.91787,0.013667,1.0
0,123,1.89367,8.00389,0.0651748,1.0
0,124,4.49894,4.62686,-0.0580546,1.0
0,125,3.86208,7.59922,-0.0691236,1.0
0,126,-0.149916,4.07965,-0.103019,1.0
0,127,2.39864,1.44098,0.00867482,1.0
0,128,2.12664,0.214994,-0.0589736,1.0
0,129,-1.75703,-3.68765,-0.0461911,1.0
0,130,-0.968809,-2.85135,-0.0824284,1.0
0,131,0.983528,-3.08018,0.0214869,1.0
0,132,2.01795,1.31304,-0.0708248,1.0
0,133,-1.64146,0.775245,0.0351676,1.0
0,134,-1.53783,2.30537,0.0578709,1.0
0,135,0.00385896,2.58631,-0.00595813,1.0
0,136,-1.34431,-1.52243,0.062533,1.0
0,137,-0.504226,-3.97116,0.0528869,1.0
0,138,-3.92912,-7.25203,-0.0287996,1.0
0,139,1.76128,-0.347563,-0.00291893,1.0
0,140,-7.13023,-4.01552,-0.0237476,1.0
0,141,1.02646,-0.456478,0.07835,1.0
0,142,-0.3418,4.18908,0.0262059,1.0
0,143,2.59479,-0.0132482,-0.0728084,1.0
0,144,1.29219,1.81764,0.00809804,1.0
0,145,2.19257,5.08719,0.0244246,1.0
0,146,5.5859,1.66609,0.0958012,1.0
0,147,-0.849569,-0.29644,-0.065479,1.0
0,148,1.7098,0.874934,0.0348267,1.0
0,149,1.64785,-2.88524,-0.0953595,1.0
0,150,2.58101,5.65804,-0.0338822,1.0
0,151,-1.43891,5.36448,0.0268337,1.0
0,152,-0.765332,4.107,-0.0509335,1.0
0,153,-0.410724,0.492592,-0.0071305,1.0
0,154,-0.22604,-1.33408,0.0252428,1.0
0,155,2.1892,8.1246,-0.061022,1.0
0,156,-3.75675,0.172852,-0.00597851,1.0
0,157,1.77672,2.29551,-0.0880891,1.0
0,158,0.352536,-0.962942,-0.0196822,1.0
0,159,-0.466902,2.38809,-0.00806447,1.0
0,160,0.510337,7.82322,-0.0940566,1.0
0,161,0.0127692,4.7944,-0.0308925,1.0
0,162,-4.09892,3.79574,-0.0286903,1.0
0,163,-2.48993,4.56745,0.0808872,1.0
0,164,-0.735328,1.43831,-0.0381474,1.0
0,165,-2.10167,1.29311,-0.0581469,1.0
0,166,4.27759,-10.2122,0.0492654,1.0
0,167,5.18794,-2.96552,-0.0896331,1.0
0,168,4.47105,1.32088,-0.103481,1.0
0,169,3.35291,-4.13109,-0.028215,1.0
0,170,-2.40672,-10.7232,0.048985,1.0
0,171,-3.22439,0.0105075,-0.0501798,1.0
0,172,0.578451,2.81869,0.0245308,1.0
0,173,0.763831,1.3485,0.049767,1.0
0,174,-0.711894,1.74596,-0.0689735,1.0
0,175,-2.531,3.29379,-0.00456823,1.0
0,176,2.76573,-5.80388,-0.00318401,1.0
0,177,-0.616481,1.77668,-0.0671699,1.0
0,178,1.49859,-0.575612,-0.0605783,1.0
0,179,6.72568,0.363342,-0.015784,1.0
0,180,-0.416189,-2.54894,-0.056784,1.0
0,181,5.67074,5.46001,-0.103514,1.0
0,182,-1.24657,6.12747,-0.0204724,1.0
0,183,0.123644,5.01077,0.0328902,1.0
0,184,-0.590584,7.58216,0.0367621,1.0
0,185,-2.90922,3.70451,0.0660456,1.0
0,186,-3.88967,-3.42189,-0.0131475,1.0
0,187,2.01684,-3.208,-0.0552298,1.0
0,188,1.95308,-5.03997,0.0294995,1.0
0,189,2.91103,-8.05394,0.0784048,1.0
0,190,0.674254,-5.4151,-0.0910703,1.0
0,191,0.408331,-0.677626,-0.090047,1.0
0,192,-0.653867,4.57802,0.0655624,1.0
0,193,3.76521,1.36524,0.0895642,1.0
0,194,2.15865,5.69972,0.0966325,1.0
0,195,2.40711,-0.100275,-0.037927,1.0
0,196,3.04779,-3.94461,-0.0945373,1.0
0,197,3.01492,-8.53071,-0.066474,1.0
0,198,3.28685,-5.51336,-0.0156641,1.0
0,199,3.66721,-2.16996,0.0177703,1.0
0,200,1.13215,-10.1749,-0.0554371,1.0
1,1,-1.82651,-4.16259,0.0353223,1.0
1,2,-2.61249,-6.49073,-0.0083127,1.0
1,3,-5.70408,-6.83845,0.0798159,1.0
1,4,0.707938,-7.55775,0.00130469,1.0
1,5,-2.05516,-6.932,-0.0282006,1.0
1,6,-5.24328,-8.8955,-0.0207574,1.0
1,7,-4.37946,-8.71422,-0.0154778,1.0
1,8,-0.456753,-4.82378,0.0191074,1.0
1,9,-2.34271,-4.87591,0.0374336,1.0
1,10,-2.23079,-8.52875,0.0203453,1.0
1,11,-4.04102,-0.994284,0.0594242,1.0
1,12,-4.16385,-8.35498,0.0103901,1.0
1,13,-1.39884,-9.34054,-0.0345343,1.0
1,14,-3.0376,-11.1534,0.0342684,1.0
1,15,-3.94558,-2.29631,0.0261264,1.0
1,16,-6.53212,3.12043,0.0692732,1.0
1,17,-3.53914,9.23002,0.0861328,1.0
1,18,-2.50652,4.74064,0.0724798,1.0
1,19,-0.615503,12.4129,-0.0280008,1.0
1,20,-3.30025,6.15358,0.0291445,1.0
1,21,-0.0847143,0.596519,0.0866395,1.0
1,22,-2.45872,-0.240603,-0.0683234,1.0
1,23,-2.83718,3.51421,0.0781176,1.0
1,24,1.11089,-1.63277,0.0506557,1.0
1,25,-3.72035,-1.90237,0.0694584,1.0
1,26,1.92511,-10.1784,-0.0664189,1.0
1,27,-0.546531,-12.0749,0.00998652,1.0
1,28,5.04021,-7.33363,0.0285404,1.0
1,29,4.55809,-8.21471,-0.0758268,1.0
1,30,2.51183,-9.32769,-0.0382714,1.0
1,31,-2.29881,1.31846,0.028755,1.0
1,32,1.37565,9.47764,-0.0100542,1.0
1,33,0.578572,4.53626,0.026944,1.0
1,34,0.115297,6.90537,0.0431784,1.0
1,35,-2.58386,4.59981,0.0795126,1.0
1,36,-2.14606,-7.41959,-0.00394457,1.0
1,37,-3.24155,-8.91669,0.00426436,1.0
1,38,-4.51794,-8.41168,0.0157743,1.0
1,39,-0.44518,-6.01677,-0.0268346,1.0
1,40,1.55793,-5.95541,0.0226924,1.0
1,41,2.62551,2.91399,0.0744958,1.0
1,42,-1.06083,6.73941,-0.000978067,1.0
1,43,3.141,8.50599,0.0922063,1.0
1,44,0.885531,10.8127,-0.036321,1.0
1,45,3.53307,6.78755,0.00294736,1.0
1,46,-0.413726,3.1548,0.00660056,1.0
1,47,4.59127,-2.04295,0.0154212,1.0
1,48,1.36896,-6.5386,0.0149129,1.0
1,49,3.8001,1.73431,-0.00569988,1.0
1,50,2.63628,5.20064,0.0475525,1.0
1,51,-4.29028,5.93715,-0.0449848,1.0
1,52,-2.48675,8.81234,-0.0154151,1.0
1,53,-3.99461,10.0792,-0.0656744,1.0
1,54,2.67564,0.00872955,0.0870397,1.0
1,55,-2.35676,6.72715,0.0562149,1.0
1,56,-4.02602,3.79544,-0.0198375,1.0
1,57,0.987564,4.78239,-0.012694,1.0
1,58,-2.18224,7.37143,0.0619597,1.0
1,59,5.94009,4.13834,-0.050497,1.0
1,60,-1.88434,6.11119,-0.0868695,1.0
1,61,0.281216,5.9459,0.0118097,1.0
1,62,-8.42549,0.220721,0.0571978,1.0
1,63,-2.51229,5.0153,0.0807259,1.0
1,64,-2.10965,6.52367,0.0782579,1.0
1,65,-2.06755,1.32455,-0.0769746,1.0
1,66,4.29276,-2.84798,0.0449659,1.0
1,67,3.13307,-1.68614,-0.06527,1.0
1,68,2.81105,-2.07961,0.0232047,1.0
1,69,1.42884,-3.6226,0.091821,1.0
1,70,1.59443,0.720472,0.100775,1.0
1,71,3.13163,4.09145,0.101021,1.0
1,72,5.13808,3.97501,0.0971356,1.0
1,73,-0.0758642,4.83347,0.0198604,1.0
1,74,-1.58077,5.59741,-0.0351265,1.0
1,75,-1.17218,7.10375,0.0898752,1.0
1,76,2.88527,0.931791,0.0690001,1.0
1,77,-4.52479,0.354619,-0.0728112,1.0
1,78,1.77944,-2.62914,-0.041377,1.0
1,79,2.15482,2.70811,-0.0364925,1.0
1,80,1.62222,7.64621,-0.0156871,1.0
1,81,-0.586856,6.75838,0.00140841,1.0
1,82,-1.90086,5.73368,0.0689593,1.0
1,83,-0.0454432,1.67363,-0.0506373,1.0
1,84,4.40944,-2.43018,-0.076577,1.0
1,85,1.71076,10.4663,-0.08846,1.0
1,86,-3.77722,2.79149,-0.0425072,1.0
1,87,-1.17259,6.69456,-0.0704352,1.0
1,88,-1.98785,4.55668,-0.0555902,1.0
1,89,-5.75862,8.95165,-0.0806862,1.0
1,90,-5.05772,5.80068,-0.0891039,1.0
1,91,2.83448,6.03476,0.0471302,1.0
1,92,-1.75243,2.61601,-0.041833,1.0
1,93,0.558446,9.02206,-0.018531,1.0
1,94,3.21073,-0.905819,0.0358509,1.0
1,95,-1.24508,-1.21556,-0.0668233,1.0
1,96,-3.32997,5.47802,0.0268147,1.0
1,97,-5.0018,5.49774,-0.0974553,1.0
1,98,-3.86776,3.38603,-0.00562963,1.0
1,99,-2.64016,9.61484,0.102427,1.0
1,100,-0.997853,3.6455,0.0300799,1.0
1,101,-1.14403,0.757868,-0.0667627,1.0
1,102,4.74707,4.09077,0.0258439,1.0
1,103,-3.77633,6.62034,0.00881891,1.0
1,104,3.32001,9.24196,0.0172735,1.0
1,105,0.875509,0.0590329,0.0437263,1.0
1,106,-3.88249,1.87556,-0.0515764,1.0
1,107,-1.46125,6.88849,0.0932524,1.0
1,108,-3.27433,8.00777,0.0817632,1.0
1,109,-4.10312,1.63311,-0.0627082,1.0
1,110,0.733019,0.519006,-0.0482401,1.0
1,111,0.933658,-0.870376,0.00966467,1.0
1,112,-1.49807,4.54557,0.0718987,1.0
1,113,0.0826575,4.10509,0.0330678,1.0
1,114,0.194171,1.47012,-0.0244579,1.0
1,115,-1.50082,4.49368,-0.0639386,1.0
1,116,-3.52272,-5.01035,0.0728731,1.0
1,117,-1.05713,-0.739511,-0.0270387,1.0
1,118,-3.73915,2.73366,0.0241317,1.0
1,119,-1.84476,-1.25067,-0.0940148,1.0
1,120,-4.56622,-1.95212,0.0435043,1.0
1,121,2.81779,3.59898,0.0803785,1.0
1,122,1.11765,1.91092,0.0107552,1.0
1,123,1.89706,7.99967,0.0762951,1.0
1,124,4.50513,4.62716,-0.0576936,1.0
1,125,3.85637,7.60344,-0.0557735,1.0
1,126,-0.150261,4.07711,0.0925954,1.0
1,127,2.39644,1.44154,0.00538474,1.0
1,128,2.13427,0.216346,-0.0499144,1.0
1,129,-1.75781,-3.68978,-0.0491772,1.0
1,130,-0.968316,-2.85635,-0.0813319,1.0
1,131,0.977446,-3.0866,0.0255556,1.0
1,132,2.0302,1.31456,-0.0698711,1.0
1,133,-1.64011,0.773023,0.0431403,1.0
1,134,-1.54001,2.30275,0.0653354,1.0
1,135,0.0201883,2.58799,-0.00818992,1.0
1,136,-1.34589,-1.52445,0.0635817,1.0
1,137,-0.484978,-3.96218,0.0515403,1.0
1,138,-3.91951,-7.24521,-0.0307112,1.0
1,139,1.76559,-0.343689,-0.0115745,1.0
1,140,-7.1262,-4.01409,-0.0228994,1.0
1,141,1.0266,-0.454969,0.0640236,1.0
1,142,-0.344476,4.17943,0.0258199,1.0
1,143,2.59418,-0.00516343,-0.0696811,1.0
1,144,1.30488,1.80303,0.0198534,1.0
1,145,2.19205,5.09805,0.034739,1.0
1,146,5.58639,1.66651,0.101673,1.0
1,147,-0.847716,-0.290776,-0.0639297,1.0
1,148,1.7105,0.873276,0.0361162,1.0
1,149,1.65413,-2.88726,-0.0976217,1.0
1,150,2.57686,5.67106,-0.0292221,1.0
1,151,-1.43986,5.36738,0.0257641,1.0
1,152,-0.776943,4.11133,-0.0495382,1.0
1,153,-0.413583,0.4808,-0.0115735,1.0
1,154,-0.221608,-1.33187,0.0224995,1.0
1,155,2.19116,8.12385,-0.0641496,1.0
1,156,-3.76424,0.173146,-0.00551014,1.0
1,157,1.77866,2.28236,-0.0955983,1.0
1,158,0.355983,-0.963122,-0.0205708,1.0
1,159,-0.459595,2.38701,-0.0074935,1.0
1,160,0.507893,7.82817,-0.0991978,1.0
1,161,0.0117988,4.7925,-0.026068,1.0
1,162,-4.09329,3.79199,-0.0292048,1.0
1,163,-2.48588,4.56673,0.0766991,1.0
1,164,-0.727814,1.42809,-0.0445009,1.0
1,165,-2.0875,1.28655,-0.0647284,1.0
1,166,4.28109,-10.2068,0.0451137,1.0
1,167,5.19045,-2.97281,-0.0947153,1.0
1,168,4.47781,1.32036,0.0903288,1.0
1,169,3.3397,-4.12823,-0.0239066,1.0
1,170,-2.40084,-10.7263,0.0507359,1.0
1,171,-3.22081,0.00759992,-0.0528373,1.0
1,172,0.581686,2.81713,0.0301911,1.0
1,173,0.76206,1.35711,0.0526404,1.0
1,174,-0.710015,1.75195,-0.0742229,1.0
1,175,-2.53385,3.29777,-0.000542652,1.0
1,176,2.75812,-5.80039,0.000697001,1.0
1,177,-0.622698,1.78867,-0.0741731,1.0
1,178,1.50163,-0.575984,-0.0652245,1.0
1,179,6.72232,0.359674,-0.0175947,1.0
1,180,-0.414811,-2.55055,-0.0515363,1.0
1,181,5.67456,5.46543,0.0867067,1.0
1,182,-1.24411,6.13389,-0.0166428,1.0
1,183,0.135301,5.00281,0.0287672,1.0
1,184,-0.591967,7.5769,0.044253,1.0
1,185,-2.90092,3.69976,0.0610151,1.0
1,186,-3.89615,-3.42337,-0.0158401,1.0
1,187,2.01071,-3.20659,-0.0566268,1.0
1,188,1.94972,-5.02531,0.0233027,1.0
1,189,2.90257,-8.05165,0.0742656,1.0
1,190,0.679187,-5.41285,-0.104425,1.0
1,191,0.405596,-0.684999,-0.0927012,1.0
1,192,-0.660968,4.58285,0.0673682,1.0
1,193,3.76112,1.37395,0.0855845,1.0
1,194,2.14863,5.70192,0.105673,1.0
1,195,2.40302,-0.105454,-0.0320625,1.0
1,196,3.04329,-3.94308,-0.100714,1.0
1,197,3.01389,-8.53403,-0.0706925,1.0
1,198,3.28785,-5.52107,-0.0171613,1.0
1,199,3.67273,-2.17534,0.00668842,1.0
1,200,1.14439,-10.1845,-0.0618687,1.0
2,1,-1.83494,-4.1594,0.0260015,1.0
2,2,-2.60624,-6.49185,-0.00778113,1.0
2,3,-5.70087,-6.83656,0.0795234,1.0
2,4,0.71404,-7.56157,-0.00503258,1.0
2,5,-2.05248,-6.93615,-0.0215653,1.0
2,6,-5.23407,-8.88284,-0.01778,1.0
2,7,-4.37436,-8.71442,-0.0177524,1.0
2,8,-0.452181,-4.82012,0.0163787,1.0
2,9,-2.33928,-4.88246,0.0419438,1.0
2,10,-2.22908,-8.52217,0.0107343,1.0
2,11,-4.05194,-0.998405,0.0559366,1.0
2,12,-4.17167,-8.34317,0.00445473,1.0
2,13,-1.39107,-9.33333,-0.0256469,1.0
2,14,-3.04071,-11.1529,0.0291543,1.0
2,15,-3.94538,-2.3038,0.0316594,1.0
2,16,-6.52971,3.11651,0.0776677,1.0
2,17,-3.53235,9.22758,0.0889374,1.0
2,18,-2.50258,4.74733,0.0638282,1.0
2,19,-0.60809,12.4171,-0.0286021,1.0
2,20,-3.28866,6.15164,0.0227733,1.0
2,21,-0.0915208,0.600536,0.0862109,1.0
2,22,-2.46702,-0.239932,-0.0543738,1.0
2,23,-2.83669,3.50606,0.0845212,1.0
2,24,1.10587,-1.63447,0.0485921,1.0
2,25,-3.7216,-1.90445,0.0742099,1.0
2,26,1.92109,-10.1731,-0.0639234,1.0
2,27,-0.550134,-12.0724,0.0130286,1.0
2,28,5.04348,-7.32263,0.034923,1.0
2,29,4.54989,-8.22083,-0.068463,1.0
2,30,2.50718,-9.32698,-0.0312152,1.0
2,31,-2.29971,1.31687,0.0247871,1.0
2,32,1.37684,9.47715,-0.0097005,1.0
2,33,0.584392,4.52675,0.0192334,1.0
2,34,0.120351,6.90709,0.035352,1.0
2,35,-2.59312,4.60062,0.0859243,1.0
2,36,-2.15098,-7.41927,-0.00254488,1.0
2,37,-3.24537,-8.92311,-0.00107949,1.0
2,38,-4.51545,-8.41456,0.0149386,1.0
2,39,-0.44067,-6.00449,-0.0315851,1.0
2,40,1.56748,-5.94308,0.0270841,1.0
2,41,2.6204,2.91279,0.0753927,1.0
2,42,-1.06773,6.75207,0.00372484,1.0
2,43,3.15099,8.50715,0.0951644,1.0
2,44,0.897205,10.8137,-0.0419435,1.0
2,45,3.53258,6.79134,-0.00375018,1.0
2,46,-0.422439,3.15434,0.00913709,1.0
2,47,4.59505,-2.04306,0.0204633,1.0
2,48,1.36602,-6.54668,0.0145643,1.0
2,49,3.80203,1.73647,-0.0123123,1.0
2,50,2.62663,5.20378,0.0502419,1.0
2,51,-4.28458,5.93385,-0.0418278,1.0
2,52,-2.47432,8.81985,-0.0137488,1.0
2,53,-3.99026,10.076,-0.0670398,1.0
2,54,2.68122,0.0112208,0.0945262,1.0
2,55,-2.35353,6.74171,0.058359,1.0
2,56,-4.02747,3.79272,-0.0159741,1.0
2,57,0.985328,4.78389,-0.0108911,1.0
2,58,-2.19306,7.37147,0.0679033,1.0
2,59,5.9343,4.13369,-0.0461602,1.0
2,60,-1.88331,6.10534,-0.0809105,1.0
2,61,0.278213,5.9454,0.00965078,1.0
2,62,-8.42583,0.233255,0.0647748,1.0
2,63,-2.50419,5.02108,0.0932357,1.0
2,64,-2.1243,6.52818,0.080951,1.0
2,65,-2.07123,1.3271,-0.0742358,1.0
2,66,4.28923,-2.85496,0.0515242,1.0
2,67,3.12904,-1.68505,-0.0593901,1.0
2,68,2.80378,-2.07487,0.0244741,1.0
2,69,1.42848,-3.61673,0.0982017,1.0
2,70,1.602,0.710258,0.101112,1.0
2,71,3.13312,4.08891,0.10296,1.0
2,72,5.14346,3.96744,0.100609,1.0
2,73,-0.0794759,4.83229,0.0199623,1.0
2,74,-1.57839,5.59833,-0.0325787,1.0
2,75,-1.16993,7.10771,0.0955345,1.0
2,76,2.88995,0.927266,0.0725624,1.0
2,77,-4.5234,0.35957,-0.0747137,1.0
2,78,1.78431,-2.62459,-0.0346139,1.0
2,79,2.15222,2.7041,-0.0405301,1.0
2,80,1.6356,7.64695,-0.0173298,1.0
2,81,-0.589272,6.76028,0.0013156,1.0
2,82,-1.89956,5.7321,0.0731059,1.0
2,83,-0.0587116,1.6609,-0.0484428,1.0
2,84,4.40512,-2.43215,-0.0721317,1.0
2,85,1.71462,10.4708,-0.0983292,1.0
2,86,-3.78311,2.78716,-0.0415303,1.0
2,87,-1.17183,6.68516,-0.0665995,1.0
2,88,-1.98757,4.55083,-0.0479143,1.0
2,89,-5.7663,8.9433,-0.0788324,1.0
2,90,-5.05877,5.79764,-0.0916064,1.0
2,91,2.83311,6.03101,0.0506395,1.0
2,92,-1.75728,2.61193,-0.0453299,1.0
2,93,0.555733,9.02413,-0.0249539,1.0
2,94,3.20894,-0.909054,0.0458367,1.0
2,95,-1.2408,-1.21408,-0.058357,1.0
2,96,-3.32798,5.48318,0.0168744,1.0
2,97,-5.00335,5.50474,-0.0969184,1.0
2,98,-3.86648,3.39485,0.00146052,1.0
2,99,-2.65382,9.61926,0.10749,1.0
2,100,-0.995261,3.6437,0.0257681,1.0
2,101,-1.14726,0.759705,-0.0592912,1.0
2,102,4.74696,4.09049,0.0125824,1.0
2,103,-3.78625,6.61346,0.00583364,1.0
2,104,3.31319,9.2515,0.00927761,1.0
2,105,0.865644,0.0582853,0.048204,1.0
2,106,-3.88084,1.87676,-0.0522306,1.0
2,107,-1.46714,6.88958,0.0905722,1.0
2,108,-3.27138,8.00626,0.0831126,1.0
2,109,-4.09825,1.63271,-0.0647195,1.0
2,110,0.73094,0.527166,-0.0429781,1.0
2,111,0.932313,-0.878536,0.00838632,1.0
2,112,-1.49766,4.54613,0.0653366,1.0
2,113,0.084301,4.10923,0.0382453,1.0
2,114,0.190866,1.45959,-0.0329513,1.0
2,115,-1.51334,4.48318,-0.0720929,1.0
2,116,-3.53369,-5.01185,0.0767012,1.0
2,117,-1.06065,-0.743,-0.0341112,1.0
2,118,-3.75155,2.73851,0.0115204,1.0
2,119,-1.84852,-1.25087,-0.0928513,1.0
2,120,-4.56572,-1.95197,0.0412269,1.0
2,121,2.81252,3.59646,0.0775888,1.0
2,122,1.11269,1.90405,0.00974213,1.0
2,123,1.89862,7.99453,0.0879271,1.0
2,124,4.5112,4.6293,-0.0568172,1.0
2,125,3.84951,7.60823,-0.0430732,1.0
2,126,-0.152224,4.07583,0.0871235,1.0
2,127,2.39484,1.44145,0.00456336,1.0
2,128,2.14123,0.219254,-0.0406111,1.0
2,129,-1.75653,-3.69336,-0.0517106,1.0
2,130,-0.966979,-2.86071,-0.0799715,1.0
2,131,0.9733,-3.09233,0.0296719,1.0
2,132,2.0417,1.3167,-0.0688432,1.0
2,133,-1.64084,0.768211,0.0502317,1.0
2,134,-1.54263,2.29915,0.0734783,1.0
2,135,0.0385159,2.59132,-0.0113138,1.0
2,136,-1.34828,-1.52727,0.0635437,1.0
2,137,-0.464925,-3.95354,0.0513212,1.0
2,138,-3.91029,-7.23775,-0.034126,1.0
2,139,1.77012,-0.340647,-0.0204681,1.0
2,140,-7.12083,-4.0131,-0.021461,1.0
2,141,1.0284,-0.452101,0.0488826,1.0
2,142,-0.346807,4.17047,0.026146,1.0
2,143,2.59427,0.00249634,-0.0666338,1.0
2,144,1.31737,1.79009,0.0313724,1.0
2,145,2.1926,5.10781,0.0463398,1.0
2,146,5.58707,1.66717,0.108021,1.0
2,147,-0.846797,-0.285687,-0.0630092,1.0
2,148,1.71052,0.871839,0.037254,1.0
2,149,1.66204,-2.89099,-0.0988543,1.0
2,150,2.57341,5.6838,-0.0239443,1.0
2,151,-1.44242,5.37257,0.0246605,1.0
2,152,-0.786482,4.11662,-0.0474176,1.0
