frame,particle,x,y,z,mass
36,6,-1.75638,-2.15902,-0.068389,1.0
36,7,0.968792,0.876513,0.0927662,1.0
36,8,0.314506,-0.361468,0.0258634,1.0
36,9,-0.309141,-3.13141,-0.0459852,1.0
36,10,-1.55115,-1.03172,0.0386855,1.0
36,11,1.5258,-1.47176,-0.00840266,1.0
36,12,0.212405,-0.18203,0.0815545,1.0
36,13,-2.22038,1.00148,0.0632808,1.0
36,14,-0.217417,-1.58181,-0.0977008,1.0
36,15,-0.0401567,1.78462,0.0279358,1.0
37,1,-0.887771,0.744895,0.109262,1.0
37,2,1.35565,2.40761,0.0119132,1.0
37,3,0.0065115,3.1583,-0.05737,1.0
37,4,2.3756,0.697243,0.0828249,1.0
37,5,-1.48394,-0.7621,-0.0498458,1.0
37,6,-1.72106,-2.14352,-0.0773082,1.0
37,7,0.944055,0.888856,0.0819112,1.0
37,8,0.307437,-0.351781,0.0535942,1.0
37,9,-0.346554,-3.11668,0.130555,1.0
37,10,-1.55056,-0.978551,0.0982146,1.0
37,11,1.55127,-1.47012,0.0242679,1.0
37,12,0.249632,-0.152346,0.0247716,1.0
37,13,-2.17378,0.984563,-0.0358892,1.0
37,14,-0.241457,-1.52388,-0.187788,1.0
37,15,-0.0601996,1.78675,-0.0171528,1.0
38,1,-0.87867,0.718852,0.0437695,1.0
38,2,1.38654,2.47499,0.0257205,1.0
38,3,0.0214004,3.20645,0.0146039,1.0
38,4,2.41106,0.668444,-0.0573538,1.0
38,5,-1.46508,-0.762642,0.0941473,1.0
38,6,-1.68378,-2.13767,-0.0894706,1.0
38,7,0.925203,0.906285,0.0729834,1.0
38,8,0.297151,-0.338613,0.0813691,1.0
38,9,-0.381231,-3.0976,-0.0905189,1.0
38,10,-1.54652,-0.911479,-0.0381044,1.0
38,11,1.56879,-1.4644,0.0590046,1.0
38,12,0.28673,-0.129086,-0.0344422,1.0
38,13,-2.12398,0.965235,0.0652714,1.0
38,14,-0.260427,-1.47184,-0.079983,1.0
38,15,-0.0809506,1.78583,-0.0614411,1.0
39,1,-0.86546,0.686459,-0.0250554,1.0
39,2,1.41409,2.53653,0.0382126,1.0
39,3,0.0338099,3.25064,-0.114579,1.0
39,4,2.43582,0.638052,0.00251981,1.0
39,5,-1.43955,-0.754789,0.0389396,1.0
39,6,-1.64275,-2.14489,0.0959542,1.0
39,7,0.912902,0.929023,0.0652246,1.0
39,8,0.285035,-0.321224,-0.0929125,1.0
39,9,-0.411373,-3.07261,0.0868713,1.0
39,10,-1.53827,-0.828853,0.0276047,1.0
39,11,1.57833,-1.45331,-0.103872,1.0
39,12,0.320542,-0.114381,-0.0959088,1.0
39,13,-2.07226,0.946552,-0.0333405,1.0
39,14,-0.272349,-1.43016,-0.175432,1.0
39,15,-0.101999,1.78489,0.0941874,1.0
40,1,-0.845809,0.649636,-0.09279,1.0
40,2,1.43744,2.59101,0.0498042,1.0
40,3,0.0432924,3.2916,-0.043538,1.0
40,4,2.44922,0.604501,0.063013,1.0
40,5,-1.41267,-0.737939,-0.0170925,1.0
40,6,-1.59943,-2.15944,0.0839258,1.0
40,7,0.909563,0.959655,0.058665,1.0
40,8,0.274953,-0.299845,-0.0683626,1.0
40,9,-0.438575,-3.03758,0.0645537,1.0
40,10,-1.52434,-0.732898,0.0923742,1.0
40,11,1.57966,-1.43792,-0.0663346,1.0
40,12,0.353785,-0.109281,0.0428398,1.0
40,13,-2.02254,0.926641,0.0692346,1.0
40,14,-0.279218,-1.40005,-0.0714512,1.0
40,15,-0.123673,1.78526,0.0490822,1.0
41,1,-0.819189,0.608615,0.0384041,1.0
41,2,1.45764,2.63979,0.0581004,1.0
41,3,0.0512739,3.32724,0.0259164,1.0
41,4,2.45066,0.57149,-0.077324,1.0
41,5,-1.38387,-0.712494,-0.07365,1.0
41,6,-1.55382,-2.17533,0.0733455,1.0
41,7,0.914214,0.997846,0.0549059,1.0
41,8,0.269549,-0.274321,-0.0442602,1.0
41,9,-0.459495,-2.993,0.0406105,1.0
41,10,-1.50815,-0.631989,-0.0449352,1.0
41,11,1.57103,-1.4204,-0.0286897,1.0
41,12,0.384166,-0.113057,-0.020487,1.0
41,13,-1.97554,0.909271,-0.0303719,1.0
41,14,-0.278511,-1.38306,-0.167723,1.0
41,15,-0.149223,1.78957,0.00303006,1.0
42,1,-0.781974,0.566802,-0.0291921,1.0
42,2,1.47438,2.68187,0.0665352,1.0
42,3,0.0563973,3.35557,-0.104366,1.0
42,4,2.43941,0.537009,-0.0208127,1.0
42,5,-1.35478,-0.679019,0.069311,1.0
42,6,-1.50754,-2.18787,0.0630128,1.0
42,7,0.926171,1.04302,0.0559939,1.0
42,8,0.271179,-0.243289,-0.0171522,1.0
42,9,-0.474321,-2.94482,0.0145287,1.0
42,10,-1.4894,-0.53086,0.0164257,1.0
42,11,1.554,-1.39851,0.010521,1.0
42,12,0.413383,-0.126069,-0.0827816,1.0
42,13,-1.92948,0.89379,0.0679678,1.0
42,14,-0.271759,-1.37934,-0.0684459,1.0
42,15,-0.175403,1.79865,-0.0417504,1.0
43,1,-0.735255,0.531936,0.104881,1.0
43,2,1.48762,2.71491,0.0780943,1.0
43,3,0.0607658,3.37579,-0.0348077,1.0
43,4,2.41595,0.498618,0.0347083,1.0
43,5,-1.32745,-0.643977,0.0105867,1.0
43,6,-1.46187,-2.19477,0.0531047,1.0
43,7,0.94227,1.09358,0.0582585,1.0
43,8,0.278464,-0.208674,0.0132379,1.0
43,9,-0.480605,-2.8975,-0.0138141,1.0
43,10,-1.46816,-0.43408,0.0769228,1.0
43,11,1.5288,-1.36954,0.0514086,1.0
43,12,0.443291,-0.148407,0.055748,1.0
43,13,-1.88615,0.880036,-0.0357266,1.0
43,14,-0.260275,-1.39007,-0.171893,1.0
43,15,-0.202069,1.8117,0.111819,1.0
44,1,-0.678372,0.51072,0.0407926,1.0
44,2,1.4976,2.74116,0.0889684,1.0
44,3,0.0662148,3.38509,0.0340977,1.0
44,4,2.38251,0.459458,0.0902731,1.0
44,5,-1.30624,-0.609078,-0.0477007,1.0
44,6,-1.41903,-2.19307,0.0428252,1.0
44,7,0.961122,1.14886,0.0594632,1.0
44,8,0.293307,-0.176431,0.0456981,1.0
44,9,-0.477841,-2.85169,-0.0418854,1.0
44,10,-1.44393,-0.350922,-0.0613837,1.0
44,11,1.49693,-1.33484,0.09273,1.0
44,12,0.472945,-0.176859,-0.00373502,1.0
44,13,-1.84826,0.87169,0.0591815,1.0
44,14,-0.24451,-1.40909,-0.0771074,1.0
44,15,-0.231099,1.82768,0.0661379,1.0
45,1,-0.611437,0.506295,-0.0231268,1.0
45,2,1.50005,2.76249,0.0993238,1.0
45,3,0.0734468,3.389,-0.096088,1.0
45,4,2.33571,0.417347,-0.0541878,1.0
45,5,-1.28831,-0.573918,-0.10327,1.0
45,6,-1.38226,-2.18023,0.0331296,1.0
45,7,0.981309,1.20495,0.0621061,1.0
45,8,0.320785,-0.151173,0.0781358,1.0
45,9,-0.463622,-2.8072,-0.0691234,1.0
45,10,-1.41722,-0.284828,0.000404197,1.0
45,11,1.46024,-1.2978,-0.0655353,1.0
45,12,0.508342,-0.206705,-0.0615756,1.0
45,13,-1.81531,0.874519,-0.0452741,1.0
45,14,-0.220438,-1.43277,0.0164012,1.0
45,15,-0.261118,1.84807,0.0203347,1.0
46,1,-0.534669,0.520517,0.112419,1.0
46,2,1.49524,2.7748,-0.0895121,1.0
46,3,0.0793584,3.3897,-0.0260369,1.0
46,4,2.27812,0.374064,0.000166548,1.0
46,5,-1.27448,-0.541395,0.0387014,1.0
46,6,-1.35533,-2.15728,0.0244179,1.0
46,7,0.99747,1.25876,0.0666473,1.0
46,8,0.355827,-0.131042,-0.087709,1.0
46,9,-0.436739,-2.76465,0.102934,1.0
46,10,-1.39074,-0.237639,0.0614923,1.0
46,11,1.42072,-1.26053,-0.0193768,1.0
46,12,0.546553,-0.237054,0.0801238,1.0
46,13,-1.78446,0.890944,0.0506098,1.0
46,14,-0.189847,-1.458,-0.0889614,1.0
46,15,-0.291236,1.87145,-0.0248347,1.0
47,1,-0.449035,0.552903,0.0469534,1.0
47,2,1.48459,2.78167,-0.0786633,1.0
47,3,0.0841426,3.38363,0.0426753,1.0
47,4,2.20789,0.326634,0.0534809,1.0
47,5,-1.2615,-0.513834,-0.0206115,1.0
47,6,-1.33639,-2.12362,0.0176905,1.0
47,7,1.00816,1.31016,0.0725399,1.0
47,8,0.399484,-0.116427,-0.0532816,1.0
47,9,-0.396722,-2.72882,0.0733912,1.0
47,10,-1.3615,-0.212065,-0.077065,1.0
47,11,1.37998,-1.22359,0.0280564,1.0
47,12,0.585695,-0.266389,0.0224599,1.0
47,13,-1.75768,0.920554,-0.0540326,1.0
47,14,-0.153162,-1.47823,0.00501268,1.0
47,15,-0.320205,1.89531,-0.068369,1.0
48,1,-0.35984,0.602468,-0.0174664,1.0
48,2,1.47013,2.78397,-0.0661482,1.0
48,3,0.0880365,3.37111,-0.086927,1.0
48,4,2.12707,0.27545,0.104763,1.0
48,5,-1.2488,-0.489703,-0.0777971,1.0
48,6,-1.32624,-2.07934,0.00907841,1.0
48,7,1.018,1.35887,0.0781182,1.0
48,8,0.452294,-0.107587,-0.0201445,1.0
48,9,-0.343621,-2.70387,0.0441674,1.0
48,10,-1.33065,-0.205443,-0.0152773,1.0
48,11,1.34017,-1.19278,0.0746399,1.0
48,12,0.623932,-0.288233,-0.033271,1.0
48,13,-1.73223,0.96361,0.0399584,1.0
48,14,-0.113848,-1.4912,-0.100508,1.0
48,15,-0.351431,1.9178,0.0868449,1.0
49,1,-0.271748,0.663147,0.116926,1.0
49,2,1.45084,2.78562,-0.0542525,1.0
49,3,0.0911469,3.35155,-0.0149357,1.0
49,4,2.03793,0.221133,-0.0436157,1.0
49,5,-1.23224,-0.466895,0.0644621,1.0
49,6,-1.32829,-2.02425,-0.000477855,1.0
49,7,1.0272,1.40493,0.0836278,1.0
49,8,0.511807,-0.103183,0.00951456,1.0
49,9,-0.277936,-2.69061,0.0169654,1.0
49,10,-1.2955,-0.216036,0.0485642,1.0
49,11,1.30778,-1.16963,-0.0795582,1.0
49,12,0.657115,-0.301408,-0.0884607,1.0
49,13,-1.70857,1.01619,-0.065701,1.0
49,14,-0.069969,-1.49283,-0.00245297,1.0
49,15,-0.384212,1.94445,0.0426019,1.0
50,1,-0.18854,0.730968,0.0512936,1.0
50,2,1.42719,2.78683,-0.0424333,1.0
50,3,0.0929766,3.32695,0.0626384,1.0
50,4,1.94472,0.169059,0.00951158,1.0
50,5,-1.2105,-0.444646,0.00760983,1.0
50,6,-1.33839,-1.96091,-0.011093,1.0
50,7,1.03,1.44687,0.0925,1.0
50,8,0.572115,-0.100352,0.038374,1.0
50,9,-0.204016,-2.68978,-0.00887595,1.0
50,10,-1.25522,-0.24093,-0.0847968,1.0
50,11,1.28628,-1.15756,-0.0330032,1.0
50,12,0.681728,-0.300388,0.0564398,1.0
50,13,-1.68317,1.07541,0.0265685,1.0
50,14,-0.0241168,-1.48232,0.0942093,1.0
50,15,-0.419336,1.97401,-0.00356211,1.0
51,1,-0.114449,0.803164,-0.0107713,1.0
51,2,1.40154,2.78394,-0.0309517,1.0
51,3,0.0916587,3.29831,-0.0588582,1.0
51,4,1.85537,0.120532,0.0629213,1.0
51,5,-1.18448,-0.424601,-0.0514924,1.0
51,6,-1.35416,-1.89222,-0.0199194,1.0
51,7,1.03246,1.48505,-0.0972127,1.0
51,8,0.626034,-0.0991459,0.0661929,1.0
51,9,-0.125991,-2.69718,-0.0352786,1.0
51,10,-1.20711,-0.2731,-0.0164195,1.0
51,11,1.27851,-1.16015,0.0132765,1.0
51,12,0.691751,-0.287514,0.00219324,1.0
51,13,-1.6533,1.1381,-0.0818725,1.0
51,14,0.0189323,-1.46243,-0.0101824,1.0
51,15,-0.455527,2.00322,-0.0518814,1.0
52,1,-0.0545379,0.87434,0.127972,1.0
52,2,1.37282,2.77971,-0.0205821,1.0
52,3,0.0864182,3.26778,0.0189245,1.0
52,4,1.77632,0.0808871,-0.0828018,1.0
52,5,-1.15173,-0.402505,-0.11061,1.0
52,6,-1.36824,-1.82229,-0.0309572,1.0
52,7,1.03626,1.51782,-0.0862953,1.0
52,8,0.668111,-0.0968265,0.0937182,1.0
52,9,-0.0472952,-2.71058,-0.0639139,1.0
52,10,-1.15185,-0.305901,0.0526267,1.0
52,11,1.28699,-1.18159,0.0574023,1.0
52,12,0.684141,-0.266145,-0.0552706,1.0
52,13,-1.61846,1.20017,0.00846662,1.0
52,14,0.0525107,-1.43839,-0.117354,1.0
52,15,-0.493039,2.03447,0.0964253,1.0
53,1,-0.00808887,0.938452,0.0666933,1.0
53,2,1.34248,2.77735,-0.0105277,1.0
53,3,0.0798111,3.23537,0.0978103,1.0
53,4,1.71325,0.0530147,-0.0292404,1.0
53,5,-1.11216,-0.376238,0.0288084,1.0
53,6,-1.37922,-1.75423,-0.0428141,1.0
53,7,1.04188,1.54499,-0.076992,1.0
53,8,0.698138,-0.0935343,-0.0765521,1.0
53,9,0.0314171,-2.72531,-0.0914254,1.0
53,10,-1.0891,-0.337515,-0.0766436,1.0
53,11,1.31059,-1.22492,0.0989196,1.0
53,12,0.656511,-0.234157,0.0846098,1.0
53,13,-1.58073,1.25695,0.0993855,1.0
53,14,0.0783585,-1.41213,-0.0261774,1.0
53,15,-0.531825,2.06649,0.0455397,1.0
54,1,0.0251359,0.999128,0.00871675,1.0
54,2,1.31209,2.77644,0.00129238,1.0
54,3,0.0717887,3.20283,-0.0261319,1.0
54,4,1.67107,0.0389459,0.0239619,1.0
54,5,-1.06694,-0.345985,-0.0296641,1.0
54,6,-1.3898,-1.69042,-0.0546141,1.0
54,7,1.04756,1.56538,-0.069257,1.0
54,8,0.710693,-0.0897622,-0.0458527,1.0
54,9,0.105811,-2.73961,0.081593,1.0
54,10,-1.02113,-0.365699,-0.0076574,1.0
54,11,1.34624,-1.2866,-0.0578628,1.0
54,12,0.613059,-0.193069,0.0243352,1.0
54,13,-1.54091,1.30261,-0.0128944,1.0
54,14,0.09113,-1.38505,-0.138227,1.0
54,15,-0.569534,2.09954,-0.00684279,1.0
55,1,0.0450999,1.05488,0.153383,1.0
55,2,1.28363,2.77562,0.013096,1.0
55,3,0.058854,3.17245,0.0482661,1.0
55,4,1.64646,0.0334472,0.077843,1.0
55,5,-1.01604,-0.308074,-0.0877426,1.0
55,6,-1.39975,-1.63285,-0.0639967,1.0
55,7,1.05473,1.57924,-0.0648325,1.0
55,8,0.710588,-0.0840604,-0.0173302,1.0
55,9,0.177292,-2.75435,0.0540155,1.0
55,10,-0.949591,-0.383824,0.0627524,1.0
55,11,1.3896,-1.36139,-0.0143093,1.0
55,12,0.555882,-0.145393,-0.0378686,1.0
55,13,-1.50295,1.33421,0.0731636,1.0
55,14,0.0927007,-1.36077,-0.0497477,1.0
55,15,-0.606176,2.13366,0.137654,1.0
56,1,0.0529393,1.10723,-0.0963002,1.0
56,2,1.25777,2.775,0.0238585,1.0
56,3,0.0440171,3.14778,-0.0791702,1.0
56,4,1.64092,0.0333278,-0.0676864,1.0
56,5,-0.95833,-0.260653,0.0532927,1.0
56,6,-1.40965,-1.58454,-0.0733581,1.0
56,7,1.06772,1.58348,-0.0614726,1.0
56,8,0.700854,-0.0817431,0.00965013,1.0
56,9,0.248194,-2.76603,0.0261,1.0
56,10,-0.875531,-0.390664,-0.0647284,1.0
56,11,1.43642,-1.44121,0.0289818,1.0
56,12,0.486384,-0.0979878,0.0967578,1.0
56,13,-1.46713,1.3555,-0.0410479,1.0
56,14,0.0904227,-1.34429,0.0423487,1.0
56,15,-0.640939,2.17066,0.080677,1.0
57,1,0.050372,1.15451,0.0516997,1.0
57,2,1.23847,2.7756,0.0364048,1.0
57,3,0.0266398,3.12743,-0.00816384,1.0
57,4,1.65227,0.0380313,-0.0154652,1.0
57,5,-0.897586,-0.204575,-0.00351994,1.0
57,6,-1.41945,-1.54498,-0.084123,1.0
57,7,1.08794,1.57547,-0.0589445,1.0
57,8,0.67812,-0.081556,0.0388282,1.0
57,9,0.320056,-2.77468,-0.00227088,1.0
57,10,-0.805034,-0.389156,0.00970534,1.0
57,11,1.48526,-1.5221,0.0705418,1.0
57,12,0.413969,-0.0497065,0.0352071,1.0
57,13,-1.43425,1.36499,0.0443831,1.0
57,14,0.085846,-1.33616,-0.0613718,1.0
57,15,-0.673895,2.21063,0.0226962,1.0
58,1,0.0376359,1.20116,-0.00185719,1.0
58,2,1.22592,2.78057,0.0511865,1.0
58,3,0.00438893,3.11493,0.0602243,1.0
58,4,1.67528,0.0432747,0.0344731,1.0
58,5,-0.839679,-0.140159,-0.0594576,1.0
58,6,-1.42769,-1.51757,-0.0946998,1.0
58,7,1.11208,1.5579,-0.0539043,1.0
58,8,0.645939,-0.0827846,0.0721378,1.0
58,9,0.389412,-2.7809,-0.0310951,1.0
58,10,-0.742857,-0.378175,0.0874962,1.0
58,11,1.53035,-1.60261,-0.0869093,1.0
58,12,0.351195,-0.000426246,-0.0243507,1.0
58,13,-1.40567,1.36381,-0.0724786,1.0
58,14,0.0817538,-1.33676,-0.164288,1.0
58,15,-0.706898,2.24994,0.166048,1.0
59,1,0.0132633,1.24917,-0.0565851,1.0
59,2,1.21746,2.78589,0.0680778,1.0
59,3,-0.0185593,3.10945,-0.071382,1.0
59,4,1.70725,0.0502408,0.0852321,1.0
59,5,-0.792406,-0.071957,0.0853946,1.0
59,6,-1.4327,-1.49552,0.0936307,1.0
59,7,1.14151,1.53188,-0.0485936,1.0
59,8,0.60737,-0.0814487,-0.0909498,1.0
59,9,0.460018,-2.78586,-0.061646,1.0
59,10,-0.693217,-0.35644,-0.0327482,1.0
59,11,1.57018,-1.67755,-0.0457657,1.0
59,12,0.30725,0.0524383,-0.0827678,1.0
59,13,-1.38135,1.35011,0.007084,1.0
59,14,0.080994,-1.34804,-0.0676912,1.0
59,15,-0.739322,2.29169,-0.0898553,1.0
60,1,-0.0196291,1.29402,0.0869947,1.0
60,2,1.21067,2.79374,0.0879858,1.0
60,3,-0.0398148,3.11158,-0.00589411,1.0
60,4,1.74811,0.0593077,-0.0595199,1.0
60,5,-0.761188,-0.00496543,0.0305646,1.0
60,6,-1.4352,-1.47693,0.0783592,1.0
60,7,1.17511,1.49773,-0.0448678,1.0
60,8,0.566628,-0.0778409,-0.0510748,1.0
60,9,0.528864,-2.78965,0.10696,1.0
60,10,-0.663639,-0.324977,0.0473728,1.0
60,11,1.60594,-1.74853,-0.00590179,1.0
60,12,0.286366,0.105819,0.0580806,1.0
60,13,-1.36459,1.32365,0.0858559,1.0
60,14,0.0853603,-1.36731,0.0301994,1.0
60,15,-0.776716,2.33664,0.0543521,1.0
61,1,-0.0522,1.34084,0.0324945,1.0
61,2,1.20605,2.79992,-0.0909239,1.0
61,3,-0.0587983,3.12043,0.0584067,1.0
61,4,1.79904,0.0675846,-0.00192288,1.0
61,5,-0.747035,0.0584938,-0.0240658,1.0
61,6,-1.43712,-1.46134,0.0607219,1.0
61,7,1.21383,1.45516,-0.0436201,1.0
61,8,0.533281,-0.0732444,-0.011251,1.0
61,9,0.592997,-2.78992,0.0752163,1.0
61,10,-0.656695,-0.287,-0.0720402,1.0
61,11,1.6367,-1.81232,0.0359353,1.0
61,12,0.293001,0.157849,-0.00036093,1.0
61,13,-1.35442,1.28494,-0.0377782,1.0
61,14,0.0893672,-1.39592,-0.0724389,1.0
61,15,-0.817299,2.38318,-0.00587389,1.0
62,1,-0.0799538,1.38856,-0.0186782,1.0
62,2,1.20665,2.80333,-0.0677875,1.0
62,3,-0.0751496,3.136,-0.0788669,1.0
62,4,1.85386,0.0737764,0.057183,1.0
62,5,-0.750957,0.114695,-0.0786991,1.0
62,6,-1.43561,-1.44792,0.0452139,1.0
62,7,1.25588,1.40557,-0.041926,1.0
62,8,0.511248,-0.0678233,0.0308544,1.0
62,9,0.650559,-2.7898,0.0423545,1.0
62,10,-0.668758,-0.248321,0.00904153,1.0
62,11,1.66351,-1.86686,0.0794396,1.0
62,12,0.325032,0.207301,-0.0592509,1.0
62,13,-1.35244,1.23892,0.0365748,1.0
62,14,0.0934861,-1.43059,0.0252648,1.0
62,15,-0.863702,2.42835,-0.0646769,1.0
63,1,-0.100619,1.44055,0.13028,1.0
63,2,1.20916,2.80323,-0.0442443,1.0
63,3,-0.0867107,3.15749,-0.0147818,1.0
63,4,1.90899,0.0779503,-0.0821824,1.0
63,5,-0.770886,0.158731,0.0640618,1.0
63,6,-1.4302,-1.43157,0.0323299,1.0
63,7,1.29726,1.35358,-0.0403311,1.0
63,8,0.501067,-0.0608081,0.0748866,1.0
63,9,0.701368,-2.79153,0.00795356,1.0
63,10,-0.701932,-0.211813,0.0876723,1.0
63,11,1.6867,-1.91571,-0.0752857,1.0
63,12,0.38428,0.257606,0.0803902,1.0
63,13,-1.3583,1.18701,-0.0899492,1.0
63,14,0.0972506,-1.46671,-0.0757148,1.0
63,15,-0.917438,2.47193,0.0757882,1.0
64,1,-0.11622,1.49589,0.0765305,1.0
64,2,1.21116,2.80039,-0.0197641,1.0
64,3,-0.0927855,3.18289,0.0468777,1.0
64,4,1.96219,0.0792525,-0.0230495,1.0
64,5,-0.803031,0.188603,0.00692499,1.0
64,6,-1.41941,-1.4133,0.023771,1.0
64,7,1.33703,1.30138,-0.0388927,1.0
64,8,0.505022,-0.0539946,-0.0795635,1.0
64,9,0.745344,-2.79521,-0.0243827,1.0
64,10,-0.753641,-0.17691,-0.0351828,1.0
64,11,1.70747,-1.95402,-0.0289323,1.0
64,12,0.465899,0.303044,0.0188916,1.0
64,13,-1.37304,1.13884,-0.0175337,1.0
64,14,0.102426,-1.50003,0.0249274,1.0
64,15,-0.980381,2.51265,0.014814,1.0
65,1,-0.124563,1.55479,0.0219227,1.0
65,2,1.21301,2.78991,0.00555534,1.0
65,3,-0.0947196,3.21034,-0.0942864,1.0
65,4,2.01171,0.0737453,0.0385372,1.0
65,5,-0.840494,0.204144,-0.0511088,1.0
65,6,-1.40564,-1.39734,0.0135133,1.0
65,7,1.37496,1.25603,-0.0373987,1.0
65,8,0.51921,-0.0464902,-0.0323621,1.0
65,9,0.780741,-2.80261,0.142837,1.0
65,10,-0.816722,-0.143395,0.0408335,1.0
65,11,1.72758,-1.98052,0.0179577,1.0
65,12,0.559697,0.338674,-0.0412963,1.0
65,13,-1.39813,1.09563,0.0570799,1.0
65,14,0.109332,-1.52738,-0.0735274,1.0
65,15,-1.0534,2.54712,0.149519,1.0
66,1,-0.123436,1.61071,-0.0297691,1.0
66,2,1.21305,2.77448,0.0298324,1.0
66,3,-0.0944922,3.23853,-0.0374232,1.0
66,4,2.05746,0.0636745,0.10085,1.0
66,5,-0.874458,0.207532,0.0881849,1.0
66,6,-1.38902,-1.38279,0.00306599,1.0
66,7,1.41316,1.21894,-0.0354527,1.0
66,8,0.54089,-0.038626,0.013574,1.0
66,9,0.806696,-2.81097,0.114113,1.0
66,10,-0.880802,-0.111068,-0.0823624,1.0
66,11,1.74837,-1.99548,0.0664717,1.0
66,12,0.649738,0.363021,-0.102861,1.0
66,13,-1.43169,1.06009,-0.0650479,1.0
66,14,0.118452,-1.54754,0.0302776,1.0
66,15,-1.13415,2.57374,0.0823197,1.0
67,1,-0.11428,1.65988,0.120181,1.0
67,2,1.21156,2.75318,0.0548171,1.0
67,3,-0.0907317,3.26604,0.0174693,1.0
67,4,2.10028,0.0481793,-0.040347,1.0
67,5,-0.899255,0.201988,0.0267729,1.0
67,6,-1.36907,-1.3708,-0.00872006,1.0
67,7,1.44811,1.19288,-0.031435,1.0
67,8,0.564694,-0.0344716,0.0604654,1.0
67,9,0.820141,-2.82203,0.0868508,1.0
67,10,-0.941088,-0.0826052,-0.0048223,1.0
67,11,1.76975,-1.9985,-0.084517,1.0
67,12,0.728221,0.377143,0.0338429,1.0
67,13,-1.47153,1.03895,0.0112808,1.0
67,14,0.125935,-1.56253,-0.0610582,1.0
67,15,-1.22036,2.59181,0.0145425,1.0
68,1,-0.103699,1.70561,0.0690505,1.0
68,2,1.2067,2.72646,0.0791195,1.0
68,3,-0.083948,3.29035,0.0727126,1.0
68,4,2.14254,0.0273689,0.0168689,1.0
68,5,-0.915353,0.187658,-0.0342112,1.0
68,6,-1.34508,-1.36239,-0.0198912,1.0
68,7,1.48258,1.18052,-0.0291138,1.0
68,8,0.585413,-0.0332918,-0.0924045,1.0
68,9,0.824327,-2.83697,0.0606871,1.0
68,10,-0.987964,-0.057107,0.073064,1.0
68,11,1.79262,-1.98937,-0.032503,1.0
68,12,0.794041,0.381117,-0.0291877,1.0
68,13,-1.51841,1.0336,0.0854989,1.0
68,14,0.131776,-1.57119,0.0505137,1.0
68,15,-1.30834,2.60258,-0.054279,1.0
69,1,-0.0921978,1.74916,0.0141212,1.0
69,2,1.20135,2.69388,0.100346,1.0
69,3,-0.0772168,3.31062,-0.0732755,1.0
69,4,2.18187,-0.00256515,0.0758221,1.0
69,5,-0.92059,0.161392,-0.0953,1.0
69,6,-1.31805,-1.35906,-0.0295019,1.0
69,7,1.51811,1.1803,-0.0281954,1.0
69,8,0.602435,-0.0321465,-0.0434945,1.0
69,9,0.822038,-2.85485,0.0341267,1.0
69,10,-1.02129,-0.0358285,-0.0485311,1.0
69,11,1.81286,-1.96917,0.0185778,1.0
69,12,0.844119,0.375267,-0.0910427,1.0
69,13,-1.5702,1.0466,-0.0414527,1.0
69,14,0.136421,-1.57261,-0.237729,1.0
69,15,-1.39456,2.60722,0.0758571,1.0
70,1,-0.080116,1.78672,-0.0421226,1.0
70,2,1.19477,2.65412,-0.0791245,1.0
70,3,-0.0750793,3.33005,-0.0182976,1.0
70,4,2.21742,-0.0439958,-0.0611882,1.0
70,5,-0.91457,0.124504,0.0440097,1.0
70,6,-1.29238,-1.36063,-0.0386825,1.0
70,7,1.55592,1.19538,-0.0263741,1.0
70,8,0.616761,-0.0335114,0.00561244,1.0
70,9,0.812485,-2.87173,0.00620963,1.0
70,10,-1.04414,-0.0179018,0.029742,1.0
70,11,1.83005,-1.94029,0.0698394,1.0
70,12,0.875433,0.360227,0.047418,1.0
70,13,-1.62797,1.08111,0.0359546,1.0
70,14,0.14166,-1.56923,-0.124435,1.0
70,15,-1.47584,2.60384,0.00317933,1.0
71,1,-0.0685595,1.81696,0.102361,1.0
71,2,1.18826,2.60985,-0.058676,1.0
71,3,-0.0763052,3.34588,0.0395945,1.0
71,4,2.24773,-0.0899027,0.000113402,1.0
71,5,-0.900918,0.0796164,-0.015437,1.0
71,6,-1.26775,-1.3628,-0.0501671,1.0
71,7,1.59659,1.22325,-0.0223737,1.0
71,8,0.62499,-0.036174,0.0520877,1.0
71,9,0.795313,-2.89031,-0.0194376,1.0
71,10,-1.05288,-0.00331668,0.107226,1.0
71,11,1.84,-1.90254,-0.0760248,1.0
71,12,0.887989,0.334028,-0.0109773,1.0
71,13,-1.69066,1.12945,0.115606,1.0
71,14,0.14926,-1.55946,-0.209983,1.0
71,15,-1.55048,2.59322,0.130771,1.0
72,1,-0.0615008,1.8389,0.04631,1.0
72,2,1.18185,2.56425,-0.0373545,1.0
72,3,-0.0803775,3.35434,-0.0989353,1.0
72,4,2.27201,-0.138706,0.0598221,1.0
72,5,-0.877742,0.0282836,-0.071475,1.0
72,6,-1.24184,-1.36623,-0.0604488,1.0
72,7,1.63868,1.26114,-0.0174568,1.0
72,8,0.632054,-0.0403089,0.0998462,1.0
72,9,0.773021,-2.90954,-0.0439012,1.0
72,10,-1.04916,0.00963089,-0.0134578,1.0
72,11,1.84375,-1.85689,-0.0194927,1.0
72,12,0.883463,0.298023,-0.0680139,1.0
72,13,-1.75389,1.18602,-0.0046181,1.0
