frame,particle,x,y,z,mass
35,19,0.23568,-1.38326,-0.119754,1.0
35,36,0.741106,-0.13476,-0.0236162,1.0
35,21,1.92895,0.702611,-0.0671583,1.0
35,22,1.30915,-1.87995,0.00942861,1.0
36,1,-1.95631,0.181939,-0.0134254,1.0
36,2,-1.19304,-1.37114,0.0801529,1.0
36,3,-1.33729,1.28312,-0.0526455,1.0
36,4,-0.0689659,0.0431218,0.00215525,1.0
36,5,1.51298,2.40827,0.055383,1.0
36,6,-0.0793076,-2.87871,0.0414706,1.0
36,8,0.596828,1.22787,-0.0565079,1.0
36,12,-0.468835,2.17899,0.0410689,1.0
36,13,1.49267,-1.36203,-0.0800416,1.0
36,18,-2.2956,-0.658284,-0.00877253,1.0
36,19,0.207486,-1.36845,-0.0958369,1.0
36,36,0.713629,-0.19319,-0.0261774,1.0
36,21,1.96294,0.702902,-0.0644176,1.0
36,22,1.3349,-1.89575,0.0121024,1.0
37,1,-1.92663,0.184054,0.00700388,1.0
37,2,-1.14466,-1.46954,-0.0377596,1.0
37,3,-1.28574,1.24478,-0.0729214,1.0
37,4,-0.085366,0.0132286,0.0655034,1.0
37,5,1.53017,2.34913,-0.0785327,1.0
37,6,0.0116796,-2.91153,0.00882799,1.0
37,8,0.573049,1.23759,-0.0503399,1.0
37,12,-0.422612,2.20341,-0.0209027,1.0
37,13,1.55567,-1.39885,-0.098822,1.0
37,18,-2.26719,-0.675314,-0.0101201,1.0
37,19,0.161625,-1.35824,-0.070489,1.0
37,36,0.691202,-0.245234,-0.029668,1.0
37,21,1.99012,0.701306,-0.0594377,1.0
37,22,1.36396,-1.91182,0.015285,1.0
38,1,-1.88715,0.185588,0.0273873,1.0
38,2,-1.0919,-1.56983,0.0446637,1.0
38,3,-1.23057,1.20076,-0.0954938,1.0
38,4,-0.111797,-0.0133705,-0.0713933,1.0
38,5,1.54579,2.28661,-0.0118739,1.0
38,6,0.102281,-2.93653,-0.0242738,1.0
38,8,0.549152,1.24816,-0.0436241,1.0
38,12,-0.368597,2.23227,0.115258,1.0
38,13,1.62138,-1.43307,0.0836648,1.0
38,18,-2.23772,-0.696749,-0.0118804,1.0
38,19,0.109956,-1.35706,-0.0435799,1.0
38,36,0.676524,-0.288703,-0.035208,1.0
38,21,2.01133,0.697062,-0.0529406,1.0
38,22,1.39044,-1.92826,0.0222505,1.0
39,1,-1.83902,0.186052,0.0462532,1.0
39,2,-1.04049,-1.66813,-0.0706849,1.0
39,3,-1.16872,1.15841,0.0833957,1.0
39,4,-0.146835,-0.0363977,-0.00854039,1.0
39,5,1.55531,2.2221,0.0539153,1.0
39,6,0.191374,-2.95552,-0.0573504,1.0
39,8,0.525884,1.25426,-0.0375082,1.0
39,12,-0.311317,2.26528,0.053314,1.0
39,13,1.68313,-1.46161,0.0640457,1.0
39,18,-2.20772,-0.72693,-0.015028,1.0
39,19,0.0579544,-1.363,-0.0149804,1.0
39,36,0.668477,-0.323865,-0.0411891,1.0
39,21,2.02476,0.688809,-0.0469672,1.0
39,22,1.41159,-1.94034,0.0318108,1.0
40,1,-1.78606,0.187257,0.0646618,1.0
40,2,-0.998977,-1.76379,0.0139641,1.0
40,3,-1.09928,1.1217,0.065975,1.0
40,4,-0.19363,-0.0531618,0.0555912,1.0
40,5,1.55815,2.15532,-0.0814485,1.0
40,6,0.279236,-2.96901,0.110014,1.0
40,8,0.505589,1.25531,-0.031954,1.0
40,12,-0.253055,2.30002,-0.00871949,1.0
40,13,1.74106,-1.485,0.0458445,1.0
40,18,-2.17602,-0.767871,-0.0186139,1.0
40,19,0.0115351,-1.37485,0.0129566,1.0
40,36,0.672219,-0.35105,-0.0447443,1.0
40,21,2.02825,0.676206,-0.040388,1.0
40,22,1.42826,-1.94706,0.0410945,1.0
41,1,-1.72903,0.192408,0.0826873,1.0
41,2,-0.966762,-1.85889,-0.100581,1.0
41,3,-1.02147,1.09524,0.0486443,1.0
41,4,-0.254362,-0.064044,-0.0795066,1.0
41,5,1.55678,2.08838,-0.0185495,1.0
41,6,0.362825,-2.97279,0.0810334,1.0
41,8,0.485968,1.24566,-0.0273143,1.0
41,12,-0.197586,2.33575,-0.0719573,1.0
41,13,1.79266,-1.50528,0.0308435,1.0
41,18,-2.14037,-0.820891,-0.023628,1.0
41,19,-0.0292981,-1.39314,-0.160445,1.0
41,36,0.689147,-0.374023,-0.0506692,1.0
41,21,2.02203,0.659919,-0.031293,1.0
41,22,1.44105,-1.94846,0.0485346,1.0
42,1,-1.66814,0.200378,-0.0976478,1.0
42,2,-0.940219,-1.95526,-0.012131,1.0
42,3,-0.935108,1.08218,0.0327028,1.0
42,4,-0.324735,-0.0716807,-0.0130307,1.0
42,5,1.54986,2.02158,0.0411338,1.0
42,6,0.443774,-2.96925,0.0533856,1.0
42,8,0.46741,1.22567,-0.0206368,1.0
42,12,-0.146862,2.3734,0.0631446,1.0
42,13,1.83647,-1.52436,0.0170767,1.0
42,18,-2.10015,-0.886216,-0.0306519,1.0
42,19,-0.0618875,-1.41361,0.0669995,1.0
42,36,0.720957,-0.39289,-0.0551047,1.0
42,21,2.00651,0.64045,-0.0225425,1.0
42,22,1.45014,-1.94426,0.0570917,1.0
43,1,-1.60722,0.211367,-0.0777015,1.0
43,2,-0.92197,-2.05513,0.0780264,1.0
43,3,-0.845318,1.08166,0.018518,1.0
43,4,-0.402476,-0.0797018,0.0538017,1.0
43,5,1.54393,1.95988,0.0983863,1.0
43,6,0.523109,-2.95878,0.0251228,1.0
43,8,0.449347,1.19616,-0.0139048,1.0
43,12,-0.0986288,2.41025,-0.00230124,1.0
43,13,1.8749,-1.54134,0.00363202,1.0
43,18,-2.05723,-0.960172,-0.0407613,1.0
43,19,-0.0856267,-1.43528,-0.104382,1.0
43,36,0.767963,-0.410165,-0.0602849,1.0
43,21,1.98436,0.61741,-0.0122634,1.0
43,22,1.45333,-1.93466,0.0641645,1.0
44,1,-1.55366,0.223683,-0.0574934,1.0
44,2,-0.90966,-2.16057,-0.0300544,1.0
44,3,-0.754612,1.09637,0.00621606,1.0
44,4,-0.476545,-0.0928813,-0.0783681,1.0
44,5,1.53922,1.90289,-0.0448777,1.0
44,6,0.599167,-2.9463,-0.00636871,1.0
44,8,0.433741,1.15378,-0.00836307,1.0
44,12,-0.0507383,2.4473,-0.0659209,1.0
44,13,1.90786,-1.5574,-0.00896243,1.0
44,18,-2.00873,-1.03953,-0.0511991,1.0
44,19,-0.102618,-1.45282,-0.0761549,1.0
44,36,0.825512,-0.427528,-0.0692225,1.0
44,21,1.95696,0.588592,-0.000577466,1.0
44,22,1.45127,-1.91959,0.069823,1.0
45,1,-1.51177,0.233972,-0.0395735,1.0
45,2,-0.905723,-2.27091,0.061261,1.0
45,3,-0.666029,1.12562,-0.00688109,1.0
45,4,-0.541885,-0.115797,-0.0101882,1.0
45,5,1.53059,1.8478,0.00915831,1.0
45,6,0.670035,-2.9338,-0.0363175,1.0
45,8,0.425345,1.10432,-0.00206618,1.0
45,12,-0.00532842,2.48519,0.0703314,1.0
45,13,1.9304,-1.56949,-0.0220092,1.0
45,18,-1.95362,-1.11972,-0.0641387,1.0
45,19,-0.113891,-1.4649,-0.0466831,1.0
45,36,0.886579,-0.44253,-0.0809382,1.0
45,21,1.92424,0.55489,0.0101527,1.0
45,22,1.44336,-1.89809,0.077226,1.0
46,1,-1.48259,0.244383,-0.0254347,1.0
46,2,-0.907942,-2.38648,-0.0466358,1.0
46,3,-0.580932,1.16869,-0.0209512,1.0
46,4,-0.594326,-0.149653,0.0573021,1.0
46,5,1.5178,1.79706,0.0641217,1.0
46,6,0.73594,-2.91722,0.133654,1.0
46,8,0.418123,1.04914,0.00291909,1.0
46,12,0.0402668,2.52162,0.00476,1.0
46,13,1.94597,-1.57951,-0.0354075,1.0
46,18,-1.88839,-1.20005,-0.0770907,1.0
46,19,-0.120087,-1.46825,-0.0171689,1.0
46,36,0.944679,-0.460356,-0.0930523,1.0
46,21,1.88635,0.516528,0.0211595,1.0
46,37,1.35202,0.149662,0.000217569,1.0
47,1,-1.46252,0.253615,-0.01197,1.0
47,2,-0.913294,-2.50915,0.0459322,1.0
47,3,-0.501916,1.22266,-0.0358051,1.0
47,4,-0.634955,-0.192209,-0.0769051,1.0
47,5,1.50418,1.75158,-0.0804171,1.0
47,6,0.797303,-2.8934,0.10341,1.0
47,8,0.410144,0.990288,0.00923304,1.0
47,12,0.0868766,2.55618,-0.0632753,1.0
47,13,1.95254,-1.58637,-0.0492659,1.0
47,18,-1.8167,-1.27817,-0.0906135,1.0
47,19,-0.120263,-1.46518,-0.188037,1.0
47,36,0.991256,-0.482824,0.0936982,1.0
47,21,1.8517,0.47644,0.0317154,1.0
47,37,1.35257,0.141115,-0.00163401,1.0
48,1,-1.44942,0.26259,0.00460527,1.0
48,2,-0.920059,-2.63495,-0.0594611,1.0
48,3,-0.431122,1.28322,-0.0526413,1.0
48,4,-0.665094,-0.24046,-0.0114352,1.0
48,5,1.48648,1.7128,-0.027251,1.0
48,6,0.854155,-2.86175,0.0714558,1.0
48,8,0.396532,0.927764,0.0177989,1.0
48,12,0.133685,2.58569,0.069511,1.0
48,13,1.95509,-1.59159,-0.0652644,1.0
48,18,-1.73995,-1.35423,0.0971441,1.0
48,19,-0.113763,-1.45953,0.0419121,1.0
48,36,1.02358,-0.513626,0.0810523,1.0
48,21,1.8179,0.43543,0.0439803,1.0
48,37,1.35614,0.126608,-0.00156078,1.0
49,1,-1.44263,0.275382,0.02186,1.0
49,2,-0.926135,-2.75764,0.0344121,1.0
49,3,-0.365227,1.34145,-0.0695835,1.0
49,4,-0.685655,-0.287997,0.0567555,1.0
49,5,1.46448,1.6823,0.024597,1.0
49,6,0.908013,-2.82024,0.035362,1.0
49,8,0.375261,0.86257,0.0292454,1.0
49,12,0.179963,2.61097,0.00428348,1.0
49,13,1.95403,-1.59619,-0.080781,1.0
49,18,-1.65681,-1.4279,0.0860577,1.0
49,19,-0.0996113,-1.45395,-0.126007,1.0
49,36,1.04133,-0.550748,0.067055,1.0
49,21,1.78487,0.392175,0.057463,1.0
49,37,1.36078,0.108029,-0.00225851,1.0
50,1,-1.43759,0.294144,0.0378785,1.0
50,2,-0.929283,-2.87396,-0.0711286,1.0
50,3,-0.307499,1.399,-0.0870157,1.0
50,4,-0.694622,-0.333739,-0.0736898,1.0
50,5,1.44193,1.65801,0.0779211,1.0
50,6,0.959374,-2.77057,-0.00320356,1.0
50,8,0.347131,0.795074,0.0392313,1.0
50,12,0.225005,2.63449,-0.0608315,1.0
50,13,1.94454,-1.60072,-0.0963064,1.0
50,18,-1.56839,-1.49811,0.0756151,1.0
50,19,-0.0811885,-1.45368,-0.0950247,1.0
50,36,1.04182,-0.596275,0.0542438,1.0
50,21,1.75472,0.349355,0.0734579,1.0
50,37,1.36884,0.0865195,-0.00348903,1.0
51,1,-1.43606,0.322742,0.0519211,1.0
51,2,-0.928285,-2.98526,0.0236807,1.0
51,3,-0.25688,1.45529,0.0950082,1.0
51,4,-0.690781,-0.37716,-0.00789181,1.0
51,5,1.41405,1.63792,-0.0672254,1.0
51,6,1.00588,-2.7142,-0.0443887,1.0
51,8,0.311696,0.726394,0.0524471,1.0
51,12,0.269317,2.65965,0.0758718,1.0
51,13,1.92993,-1.60425,0.0870397,1.0
51,18,-1.47555,-1.56398,0.0655881,1.0
51,19,-0.0562785,-1.46043,-0.0635255,1.0
51,36,1.02436,-0.652502,0.0417164,1.0
51,21,1.72862,0.310647,0.0916593,1.0
51,37,1.37974,0.0616933,-0.00367147,1.0
52,1,-1.43671,0.359643,0.0670137,1.0
52,2,-0.922354,-3.09229,-0.0773493,1.0
52,3,-0.215283,1.5112,0.0769988,1.0
52,4,-0.678974,-0.418414,0.0533842,1.0
52,5,1.38243,1.61945,-0.0118611,1.0
52,6,1.04331,-2.65297,0.111741,1.0
52,8,0.271626,0.653043,0.0666521,1.0
52,12,0.317009,2.68884,0.0130876,1.0
52,13,1.91388,-1.60658,0.069993,1.0
52,18,-1.38149,-1.62758,0.0559633,1.0
52,19,-0.0266921,-1.47544,-0.0333925,1.0
52,36,0.990827,-0.716649,0.0295627,1.0
52,21,1.70736,0.275809,-0.0868358,1.0
52,37,1.39654,0.0346465,-0.00480737,1.0
53,1,-1.43669,0.404392,0.0794521,1.0
53,2,-0.91217,-3.19341,0.024221,1.0
53,3,-0.182671,1.56588,0.0599655,1.0
53,4,-0.659378,-0.458949,0.11043,1.0
53,5,1.34686,1.60445,0.0447146,1.0
53,6,1.0702,-2.5886,0.0663618,1.0
53,8,0.229525,0.575017,0.0823012,1.0
53,12,0.363287,2.72255,-0.0493876,1.0
53,13,1.90048,-1.60374,0.0541264,1.0
53,18,-1.28869,-1.69512,0.0455301,1.0
53,19,0.00691519,-1.49923,-0.203451,1.0
53,36,0.94288,-0.783164,0.0181126,1.0
53,21,1.68937,0.245411,-0.0687933,1.0
53,37,1.41918,0.0115407,-0.00420184,1.0
54,1,-1.43858,0.457225,0.0951781,1.0
54,2,-0.894657,-3.28867,-0.0734515,1.0
54,3,-0.159998,1.62205,0.0426946,1.0
54,4,-0.634971,-0.497144,-0.0317884,1.0
54,5,1.30798,1.5908,-0.0989873,1.0
54,6,1.0868,-2.52612,0.0198034,1.0
54,8,0.183831,0.492192,0.098971,1.0
54,12,0.411523,2.75746,0.0873,1.0
54,13,1.89179,-1.59705,0.036699,1.0
54,18,-1.19826,-1.76458,0.0324639,1.0
54,19,0.0423228,-1.53168,0.0272262,1.0
54,36,0.881767,-0.852045,0.00745102,1.0
54,21,1.67355,0.219226,-0.0529466,1.0
54,37,1.44915,-0.00282227,-0.0017031,1.0
55,1,-1.43999,0.517387,-0.0838529,1.0
55,2,-0.870651,-3.37941,0.0269247,1.0
55,3,-0.144141,1.67904,0.0261172,1.0
55,4,-0.606734,-0.536081,0.0254505,1.0
55,5,1.26788,1.57683,-0.039928,1.0
55,6,1.09347,-2.46818,-0.0281859,1.0
55,8,0.139064,0.408023,-0.0835221,1.0
55,12,0.460329,2.79375,0.0222705,1.0
55,13,1.88918,-1.58373,0.0179969,1.0
55,18,-1.11485,-1.83691,0.0183888,1.0
55,19,0.0780817,-1.57234,-0.139363,1.0
55,36,0.811462,-0.922068,-0.00142759,1.0
55,21,1.65778,0.195756,-0.0408267,1.0
55,37,1.4865,-0.00595279,0.000766166,1.0
56,1,-1.44035,0.580092,-0.0627708,1.0
56,2,-0.845578,-3.46084,-0.0732398,1.0
56,3,-0.136202,1.73259,0.0105779,1.0
56,4,-0.583072,-0.573412,0.0841075,1.0
56,5,1.22597,1.56032,0.0210453,1.0
56,6,1.09055,-2.4189,0.124342,1.0
56,8,0.0978224,0.327608,-0.0698669,1.0
56,12,0.511165,2.83307,-0.0433626,1.0
56,13,1.893,-1.56043,-0.000500553,1.0
56,18,-1.03923,-1.91266,0.00738713,1.0
56,19,0.114255,-1.61695,-0.107124,1.0
56,36,0.7332,-0.990095,-0.00952913,1.0
56,21,1.64019,0.170142,-0.0289617,1.0
56,37,1.5336,-0.00163754,0.00574653,1.0
57,1,-1.43688,0.643739,-0.0455905,1.0
57,2,-0.817571,-3.53384,0.0264195,1.0
57,3,-0.139695,1.78147,-0.00572972,1.0
57,4,-0.572329,-0.607459,-0.0567172,1.0
57,5,1.18295,1.53933,0.0789517,1.0
57,6,1.08172,-2.38251,0.0789811,1.0
57,8,0.0622717,0.253806,-0.0595622,1.0
57,12,0.563086,2.87847,0.0910856,1.0
57,13,1.90429,-1.52545,-0.0204883,1.0
57,18,-0.973224,-1.98914,-0.00111286,1.0
57,19,0.153534,-1.66154,-0.0734239,1.0
57,36,0.648985,-1.0578,-0.0201666,1.0
57,21,1.61784,0.142955,-0.0182018,1.0
57,37,1.58242,0.00400861,0.0138496,1.0
58,1,-1.42985,0.708609,-0.0281926,1.0
58,2,-0.783512,-3.6009,-0.0734796,1.0
58,3,-0.152395,1.82319,-0.024784,1.0
58,4,-0.579857,-0.637589,0.0039022,1.0
58,5,1.13961,1.51423,-0.0619583,1.0
58,6,1.06894,-2.36048,0.0343388,1.0
58,8,0.0320855,0.191607,-0.0512686,1.0
58,12,0.615145,2.92726,0.0261413,1.0
58,13,1.91933,-1.47989,-0.0435994,1.0
58,18,-0.916214,-2.06687,-0.00988587,1.0
58,19,0.198709,-1.70537,-0.0389611,1.0
58,36,0.564829,-1.12267,-0.0331827,1.0
58,21,1.59283,0.1118,-0.00775021,1.0
58,37,1.62526,0.0120932,0.0221559,1.0
59,1,-1.4165,0.773135,-0.0128879,1.0
59,2,-0.745909,-3.66152,0.0280059,1.0
59,3,-0.174555,1.85956,-0.0450406,1.0
59,4,-0.605474,-0.665097,0.06662,1.0
59,5,1.09675,1.48258,0.000388117,1.0
59,6,1.05605,-2.35469,-0.00823042,1.0
59,8,0.00878058,0.143476,-0.0435457,1.0
59,12,0.66786,2.97882,-0.0373687,1.0
59,13,1.93792,-1.42823,-0.0680485,1.0
59,18,-0.866474,-2.1453,-0.0202431,1.0
59,19,0.248029,-1.74485,-0.206014,1.0
59,36,0.485776,-1.18262,-0.0480782,1.0
59,21,1.56557,0.0765456,0.00353124,1.0
59,37,1.66076,0.0189685,0.0322986,1.0
60,1,-1.39551,0.836484,0.0017871,1.0
60,2,-0.707028,-3.71603,-0.0724642,1.0
60,3,-0.206794,1.88629,-0.0663793,1.0
60,4,-0.648808,-0.690411,-0.0690027,1.0
60,5,1.05497,1.44642,0.0634502,1.0
60,6,1.04523,-2.36233,-0.0488309,1.0
60,8,-0.00585609,0.108975,-0.0378647,1.0
60,12,0.721215,3.03068,0.0985046,1.0
60,13,1.95848,-1.3729,-0.090287,1.0
60,18,-0.823402,-2.22101,-0.0307602,1.0
60,19,0.301725,-1.77392,0.0254081,1.0
60,36,0.410056,-1.2404,-0.0663283,1.0
60,21,1.53486,0.0382891,0.0137131,1.0
60,37,1.68884,0.0257327,0.0437268,1.0
61,1,-1.36809,0.895977,0.0144774,1.0
61,2,-0.667852,-3.76411,0.0281032,1.0
61,3,-0.244983,1.90938,-0.0887548,1.0
61,4,-0.709608,-0.715011,-0.00509626,1.0
61,5,1.00913,1.4074,-0.0737054,1.0
61,6,1.03211,-2.37948,-0.0919998,1.0
61,8,-0.0117383,0.0886382,-0.0325927,1.0
61,12,0.771982,3.07607,0.0329383,1.0
61,13,1.97778,-1.31844,0.0880263,1.0
61,18,-0.77903,-2.29298,-0.0414685,1.0
61,36,0.341811,-1.29441,-0.0836235,1.0
61,21,1.49554,-0.00699579,0.0262023,1.0
61,38,1.88187,1.00399,-0.000126734,1.0
62,1,-1.33549,0.950993,0.0258758,1.0
62,2,-0.62701,-3.80489,-0.0691787,1.0
62,3,-0.284495,1.93088,0.0899226,1.0
62,4,-0.786603,-0.744362,0.0575198,1.0
62,5,0.954431,1.37044,-0.00973984,1.0
62,6,1.01556,-2.3993,0.0634817,1.0
62,8,-0.0100143,0.081669,-0.028324,1.0
62,12,0.81992,3.11585,-0.0326906,1.0
62,13,1.99211,-1.26589,0.0643547,1.0
62,18,-0.733404,-2.36087,-0.0516479,1.0
62,36,0.281233,-1.34794,0.0970694,1.0
62,21,1.44718,-0.0624242,0.0382508,1.0
62,38,1.89544,1.01364,0.00111163,1.0
63,1,-1.29719,1.00369,0.0366018,1.0
63,2,-0.584154,-3.842,0.0334216,1.0
63,3,-0.324932,1.95127,0.0683244,1.0
63,4,-0.879255,-0.778092,-0.0780911,1.0
63,5,0.889216,1.33647,0.0541974,1.0
63,6,0.997457,-2.42181,0.0196412,1.0
63,8,0.000532064,0.085854,-0.0261015,1.0
63,12,0.864405,3.14962,-0.0996992,1.0
63,13,2.00126,-1.21601,0.0383174,1.0
63,18,-0.690395,-2.42264,-0.0613297,1.0
63,36,0.228107,-1.39742,0.0752209,1.0
63,21,1.38853,-0.125046,0.0525978,1.0
63,38,1.91788,1.02777,0.00360985,1.0
64,1,-1.25491,1.05034,0.0477579,1.0
64,2,-0.539966,-3.87198,-0.0618124,1.0
64,3,-0.362503,1.97234,0.0454383,1.0
64,4,-0.98052,-0.813121,-0.0143008,1.0
64,5,0.811801,1.30346,-0.0812123,1.0
64,6,0.980941,-2.448,-0.0239022,1.0
64,8,0.0152338,0.097971,-0.0254015,1.0
64,12,0.902627,3.174,0.0324294,1.0
64,13,2.00376,-1.17209,0.0123692,1.0
64,18,-0.649757,-2.47855,-0.0694839,1.0
64,36,0.180076,-1.43833,0.0552472,1.0
64,21,1.31725,-0.189097,0.069012,1.0
64,38,1.94854,1.04395,0.00520632,1.0
65,1,-1.21096,1.08729,0.0602215,1.0
65,2,-0.493839,-3.89558,0.0429496,1.0
65,3,-0.394995,1.99714,0.0199902,1.0
65,4,-1.08682,-0.844109,0.0525583,1.0
65,5,0.724084,1.26856,-0.0169403,1.0
65,6,0.9643,-2.47596,-0.0700524,1.0
65,8,0.0269538,0.110871,-0.0254121,1.0
65,12,0.934319,3.1924,-0.0381654,1.0
65,13,2.00361,-1.13454,-0.0126405,1.0
65,18,-0.60949,-2.52677,-0.0787326,1.0
65,36,0.138534,-1.46744,0.0363913,1.0
65,21,1.23725,-0.252561,0.0885373,1.0
65,38,1.98566,1.05891,0.00771473,1.0
66,1,-1.16942,1.11566,0.0730054,1.0
66,2,-0.445115,-3.91262,-0.0506898,1.0
66,3,-0.42225,2.03145,-0.00591427,1.0
66,4,-1.19306,-0.871635,-0.0799862,1.0
66,5,0.634687,1.23243,0.0476611,1.0
66,6,0.946691,-2.50359,0.0813495,1.0
66,8,0.0297067,0.119827,-0.0279447,1.0
66,12,0.962034,3.20291,0.0920588,1.0
66,13,2.00051,-1.10158,-0.0391439,1.0
66,18,-0.575057,-2.56917,-0.0884887,1.0
66,36,0.104359,-1.48061,0.0183898,1.0
66,21,1.15077,-0.312364,-0.0921177,1.0
66,38,2.0234,1.07042,0.0112652,1.0
67,1,-1.12977,1.13159,0.0862072,1.0
67,2,-0.394318,-3.92402,0.0571681,1.0
67,3,-0.447075,2.07496,-0.0320707,1.0
67,4,-1.29774,-0.898464,-0.0144638,1.0
67,5,0.546386,1.19558,-0.0860949,1.0
67,6,0.931238,-2.53424,0.0291922,1.0
67,8,0.0181252,0.126326,-0.0301184,1.0
67,12,0.985053,3.20441,0.0216317,1.0
67,13,1.9962,-1.07547,-0.0679718,1.0
67,18,-0.54274,-2.60742,-0.0987167,1.0
67,36,0.0750118,-1.4798,0.00231836,1.0
67,21,1.06186,-0.365724,-0.0721373,1.0
67,38,2.05807,1.07979,0.0150038,1.0
68,1,-1.09146,1.1353,0.0987492,1.0
68,2,-0.339712,-3.9319,-0.033867,1.0
68,3,-0.468793,2.13072,-0.0576774,1.0
68,4,-1.39776,-0.922533,0.0514181,1.0
68,5,0.466078,1.16048,-0.0202701,1.0
68,6,0.917153,-2.56085,-0.0248419,1.0
68,8,-0.010895,0.126839,-0.0314148,1.0
68,12,1.00393,3.19898,-0.0482782,1.0
68,13,1.99154,-1.05835,-0.0977846,1.0
68,18,-0.511452,-2.64063,0.0887757,1.0
68,36,0.0456107,-1.46554,-0.0132109,1.0
68,21,0.974177,-0.412421,-0.051587,1.0
68,38,2.08579,1.08671,0.019128,1.0
69,1,-1.05961,1.12981,-0.0843846,1.0
69,2,-0.282596,-3.93942,0.074513,1.0
69,3,-0.488124,2.19374,-0.0815461,1.0
69,4,-1.49219,-0.941462,-0.0820393,1.0
69,5,0.393058,1.13055,0.0468307,1.0
69,6,0.907286,-2.58329,-0.0789256,1.0
69,8,-0.057263,0.123168,-0.0309228,1.0
69,12,1.01554,3.18613,0.082831,1.0
69,13,1.98598,-1.04745,0.073106,1.0
69,18,-0.485113,-2.66922,0.0769123,1.0
69,36,0.013818,-1.43851,-0.0293542,1.0
69,21,0.88819,-0.456464,-0.0294788,1.0
69,38,2.10223,1.08847,0.0249508,1.0
70,1,-1.03371,1.1153,-0.0663535,1.0
70,2,-0.223245,-3.94628,-0.01865,1.0
70,3,-0.503196,2.26361,0.0948227,1.0
70,4,-1.57792,-0.957876,-0.0121554,1.0
70,5,0.329616,1.10695,-0.086763,1.0
70,6,0.901241,-2.59943,0.0649767,1.0
70,8,-0.119139,0.111532,-0.0283173,1.0
70,12,1.023,3.16556,0.0136509,1.0
70,13,1.97871,-1.03945,0.0440047,1.0
70,18,-0.464667,-2.69372,0.0656039,1.0
70,36,-0.0179405,-1.40536,-0.0451888,1.0
70,21,0.80464,-0.496347,-0.00826256,1.0
70,38,2.10688,1.08434,0.027391,1.0
71,1,-1.01465,1.09683,-0.0474998,1.0
71,2,-0.159498,-3.95602,0.0883877,1.0
71,3,-0.513911,2.33745,0.0727815,1.0
71,4,-1.65515,-0.97028,0.059423,1.0
71,5,0.277222,1.09311,-0.0219792,1.0
71,6,0.897777,-2.60947,0.00867747,1.0
71,8,-0.193908,0.0908811,-0.0260053,1.0
71,12,1.02638,3.13807,-0.0545873,1.0
71,13,1.9681,-1.03163,0.0124187,1.0
71,18,-0.450856,-2.71077,0.055909,1.0
71,36,-0.0547325,-1.37176,-0.0574603,1.0
71,21,0.728433,-0.529617,0.00942402,1.0
71,38,2.10363,1.07695,0.0283364,1.0
72,1,-1.00439,1.07931,-0.028969,1.0
72,2,-0.0937504,-3.96686,-0.00311019,1.0
72,3,-0.519607,2.41286,0.0499377,1.0
72,4,-1.72442,-0.981676,-0.0714217,1.0
72,5,0.24188,1.08794,0.0415058,1.0
72,6,0.897904,-2.61283,-0.048962,1.0
72,8,-0.279283,0.0598448,-0.0257755,1.0
72,12,1.02565,3.10512,0.0764218,1.0
72,13,1.95454,-1.02206,-0.0182191,1.0
72,18,-0.444002,-2.71884,0.0489445,1.0
72,36,-0.102146,-1.33921,-0.0696144,1.0
72,21,0.661335,-0.554902,0.0301041,1.0
72,38,2.08696,1.0654,0.0279698,1.0
73,1,-1.00553,1.06503,-0.0127025,1.0
73,2,-0.0252098,-3.97656,-0.0934774,1.0
73,3,-0.521744,2.48707,0.0265495,1.0
73,4,-1.78321,-0.991716,-0.00394217,1.0
73,5,0.224331,1.09082,-0.09267,1.0
73,6,0.896697,-2.61066,0.0920315,1.0
73,8,-0.374952,0.0193425,-0.0284779,1.0
73,12,1.01783,3.06532,0.00346199,1.0
73,13,1.9362,-1.01303,-0.0502517,1.0
73,18,-0.443109,-2.71625,0.0405402,1.0
73,36,-0.158787,-1.31083,-0.0822201,1.0
73,21,0.610888,-0.571843,0.0543836,1.0
73,38,2.05911,1.04667,0.0271726,1.0
74,1,-1.01907,1.05501,0.00269084,1.0
74,2,0.0478037,-3.98518,0.0151702,1.0
74,3,-0.520309,2.55368,0.00456737,1.0
74,4,-1.83523,-0.998847,0.0616806,1.0
74,5,0.222726,1.09936,-0.0267527,1.0
74,6,0.895518,-2.60141,0.0321295,1.0
74,8,-0.481511,-0.0268762,-0.0331687,1.0
74,12,1.00345,3.01835,-0.0729037,1.0
74,13,1.91255,-1.00397,-0.0824962,1.0
74,18,-0.448223,-2.70228,0.0323283,1.0
74,36,-0.223231,-1.28849,-0.0952554,1.0
74,21,0.574859,-0.582851,0.0835269,1.0
74,38,2.02088,1.02396,0.0272515,1.0
75,1,-1.04454,1.05387,0.0180968,1.0
75,2,0.124498,-3.98964,-0.0788113,1.0
75,3,-0.517397,2.61593,-0.0147582,1.0
75,4,-1.87638,-1.00403,-0.0716062,1.0
75,5,0.23713,1.11328,0.0375003,1.0
75,6,0.897291,-2.58295,-0.027169,1.0
75,8,-0.594053,-0.0770977,-0.0387811,1.0
75,12,0.985258,2.96276,0.0495883,1.0
75,13,1.88213,-0.993344,0.0836831,1.0
75,18,-0.459356,-2.6797,0.0245701,1.0
75,36,-0.294792,-1.27731,0.0905149,1.0
75,21,0.553597,-0.587242,-0.0822987,1.0
